D705,20,2021-11-24 11:52:00,2021-11-24 09:21:00,南京,上海,46,36
G1509,20,2021-11-24 07:00:00,2021-11-24 08:35:00,南京,上海,46,36
G7039,20,2021-11-24 07:12:00,2021-11-24 09:15:00,南京,上海,46,36
G7103,20,2021-11-24 07:19:00,2021-11-24 09:25:00,南京,上海,46,36
G7271,20,2021-11-24 07:24:00,2021-11-24 09:30:00,南京,上海,46,36
G7349,20,2021-11-24 07:30:00,2021-11-24 09:07:00,南京,上海,46,36
G1377,20,2021-11-24 07:39:00,2021-11-24 09:22:00,南京,上海,46,36
G7393,20,2021-11-24 07:43:00,2021-11-24 10:59:00,南京,上海,46,36
G7003,20,2021-11-24 08:00:00,2021-11-24 09:40:00,南京,上海,46,36
G7041,20,2021-11-24 08:10:00,2021-11-24 10:03:00,南京,上海,46,36
G7507,20,2021-11-24 08:24:00,2021-11-24 09:59:00,南京,上海,46,36
G7589,20,2021-11-24 08:39:00,2021-11-24 10:29:00,南京,上海,46,36
G7259,20,2021-11-24 08:58:00,2021-11-24 10:13:00,南京,上海,46,36
Z163,20,2021-11-24 09:00:00,2021-11-24 11:51:00,南京,上海,46,36
G7289,20,2021-11-24 09:05:00,2021-11-24 10:53:00,南京,上海,46,36
G7107,20,2021-11-24 09:10:00,2021-11-24 11:07:00,南京,上海,46,36
Z267,20,2021-11-24 09:12:00,2021-11-24 12:23:00,南京,上海,46,36
G7185,20,2021-11-24 09:16:00,2021-11-24 10:24:00,南京,上海,46,36
T131,20,2021-11-24 09:28:00,2021-11-24 12:44:00,南京,上海,46,36
G7045,20,2021-11-24 09:34:00,2021-11-24 11:39:00,南京,上海,46,36
G7787,20,2021-11-24 09:41:00,2021-11-24 11:09:00,南京,上海,46,36
K559,20,2021-11-24 09:45:00,2021-11-24 13:48:00,南京,上海,46,36
G7109,20,2021-11-24 09:55:00,2021-11-24 12:00:00,南京,上海,46,36
Z251,20,2021-11-24 10:00:00,2021-11-24 12:50:00,南京,上海,46,36
G7791,20,2021-11-24 10:03:00,2021-11-24 11:47:00,南京,上海,46,36
G297,20,2021-11-24 10:08:00,2021-11-24 11:37:00,南京,上海,46,36
G5,20,2021-11-24 10:24:00,2021-11-24 11:29:00,南京,上海,46,36
T115,20,2021-11-24 10:25:00,2021-11-24 13:30:00,南京,上海,46,36
G7111,20,2021-11-24 10:29:00,2021-11-24 12:30:00,南京,上海,46,36
G7071,20,2021-11-24 10:34:00,2021-11-24 12:35:00,南京,上海,46,36
G7159,20,2021-11-24 10:42:00,2021-11-24 12:45:00,南京,上海,46,36
G7299,20,2021-11-24 10:48:00,2021-11-24 12:27:00,南京,上海,46,36
G7375,20,2021-11-24 10:57:00,2021-11-24 12:32:00,南京,上海,46,36
D3013,20,2021-11-24 11:04:00,2021-11-24 13:18:00,南京,上海,46,36
G7075,20,2021-11-24 11:09:00,2021-11-24 13:16:00,南京,上海,46,36
G101,20,2021-11-24 11:16:00,2021-11-24 12:40:00,南京,上海,46,36
G1735,20,2021-11-24 11:20:00,2021-11-24 13:17:00,南京,上海,46,36
