G7035,20,06:31:00,08:35:00,南京,上海,46,36
G7037,20,06:48:00,08:58:00,南京,上海,46,36
G7001,20,07:00:00,08:39:00,南京,上海,46,36
G7043,20,07:09:00,09:36:00,南京,上海,46,36
G7505,20,07:13:00,08:55:00,南京,上海,46,36
Z195,20,07:20:00,10:02:00,南京,上海,46,36
G7313,20,07:24:00,09:12:00,南京,上海,46,36
G7389,20,07:33:00,09:43:00,南京,上海,46,36
K737,20,07:41:00,12:05:00,南京,上海,46,36
T109,20,07:50:00,11:00:00,南京,上海,46,36
D3135,20,08:10:00,10:37:00,南京,上海,46,36
G7225,20,08:16:00,10:18:00,南京,上海,46,36
G7255,20,08:35:00,10:58:00,南京,上海,46,36
G7105,20,08:47:00,10:43:00,南京,上海,46,36
G7259,20,08:56:00,09:59:00,南京,上海,46,36
Z163,20,09:00:00,11:51:00,南京,上海,46,36
G7289,20,09:04:00,10:53:00,南京,上海,46,36
G7175,20,09:10:00,10:13:00,南京,上海,46,36
Z267,20,09:12:00,12:14:00,南京,上海,46,36
C3858,20,09:15:00,13:07:00,南京,上海,46,36
G7431,20,09:24:00,10:59:00,南京,上海,46,36
G7291,20,09:29:00,11:09:00,南京,上海,46,36
G2661,20,09:34:00,11:14:00,南京,上海,46,36
G7591,20,09:42:00,11:55:00,南京,上海,46,36
K849,20,09:51:00,14:01:00,南京,上海,46,36
G7221,20,09:59:00,12:15:00,南京,上海,46,36
G7007,20,10:00:00,11:46:00,南京,上海,46,36
Z171,20,10:06:00,13:01:00,南京,上海,46,36
G1763,20,10:16:00,11:48:00,南京,上海,46,36
G1,20,10:26:00,11:29:00,南京,上海,46,36
G7111,20,10:29:00,12:28:00,南京,上海,46,36
G7071,20,10:34:00,12:35:00,南京,上海,46,36
G7159,20,10:41:00,12:45:00,南京,上海,46,36
K1155,20,10:44:00,14:40:00,南京,上海,46,36
G7375,20,10:58:00,12:20:00,南京,上海,46,36
G7595,20,11:03:00,12:35:00,南京,上海,46,36
G7181,20,11:09:00,12:46:00,南京,上海,46,36
G7075,20,11:09:00,13:16:00,南京,上海,46,36
D3141,20,11:18:00,13:12:00,南京,上海,46,36
G367,20,11:29:00,12:31:00,南京,上海,46,36
G1801,20,11:36:00,12:59:00,南京,上海,46,36
G105,20,11:47:00,13:03:00,南京,上海,46,36
G107,20,11:57:00,13:12:00,南京,上海,46,36
G1715,20,12:07:00,13:29:00,南京,上海,46,36
G109,20,12:13:00,13:48:00,南京,上海,46,36
G7051,20,12:15:00,14:12:00,南京,上海,46,36
K187,20,12:18:00,15:58:00,南京,上海,46,36
G1959,20,12:33:00,13:57:00,南京,上海,46,36
G7131,20,12:37:00,14:29:00,南京,上海,46,36
G111,20,12:43:00,14:11:00,南京,上海,46,36
